REGION,STORAGE,SEASON,DAYTYPE,DAILYTIMEBRACKET,YEAR,VALUE
GLOBAL,LDSINDNO01,2,1,2,2037,0.0268052657147234
GLOBAL,LDSINDNO01,2,1,2,2038,0.0268053729357089
GLOBAL,LDSINDNO01,2,1,2,2039,0.036
GLOBAL,LDSINDNO01,2,1,2,2040,0.0359999999999999
GLOBAL,LDSINDNO01,2,1,2,2041,0.0359999999999999
GLOBAL,LDSINDNO01,2,1,2,2042,0.036
GLOBAL,LDSINDNO01,2,1,2,2043,0.0359999999999999
GLOBAL,LDSINDNO01,2,1,2,2044,0.036
GLOBAL,LDSINDNO01,2,1,2,2045,0.036
GLOBAL,LDSINDNO01,2,1,2,2049,0.0359999999999999
GLOBAL,LDSINDNO01,2,1,3,2030,-0.0120449109434152
GLOBAL,LDSINDNO01,2,1,3,2031,-0.0120449109432771
GLOBAL,LDSINDNO01,2,1,3,2039,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,3,2040,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,3,2041,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,3,2042,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,3,2043,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,3,2044,-0.012044910943441
GLOBAL,LDSINDNO01,2,1,3,2049,-0.0120449085960385
GLOBAL,LDSINDNO01,2,1,4,2030,-0.0239550890565847
GLOBAL,LDSINDNO01,2,1,4,2031,-0.0239550890567228
GLOBAL,LDSINDNO01,2,1,4,2032,-0.0268053729355849
GLOBAL,LDSINDNO01,2,1,4,2033,-0.0268053729355666
GLOBAL,LDSINDNO01,2,1,4,2034,-0.0351148912894999
GLOBAL,LDSINDNO01,2,1,4,2035,-0.0351147508309548
GLOBAL,LDSINDNO01,2,1,4,2036,-0.0268053729356142
GLOBAL,LDSINDNO01,2,1,4,2037,-0.0268052657147234
GLOBAL,LDSINDNO01,2,1,4,2038,-0.0268053729357089
GLOBAL,LDSINDNO01,2,1,4,2044,-0.0239550890565589
GLOBAL,LDSINDNO01,2,1,4,2045,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,4,2046,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,4,2047,-0.0359999999999999
GLOBAL,LDSINDNO01,2,1,5,2049,-0.0239550914039614
GLOBAL,LDSINDNO01,3,1,1,2045,0.0254780231381691
GLOBAL,LDSINDNO01,3,1,1,2046,0.0018726367423316
GLOBAL,LDSINDNO01,3,1,1,2047,0.0018723396422837
GLOBAL,LDSINDNO01,3,1,2,2045,-0.0254778297441183
GLOBAL,LDSINDNO01,3,1,2,2046,-0.0018724891126661
GLOBAL,LDSINDNO01,3,1,2,2047,-0.0018721920126183
GLOBAL,LDSINDNO01,3,1,3,2045,-1.9339405073898202e-07
GLOBAL,LDSINDNO01,3,1,3,2046,-1.4762966545067704e-07
GLOBAL,LDSINDNO01,3,1,3,2047,-1.4762966545067704e-07
GLOBAL,LDSINDNO01,4,1,1,2030,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2031,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2032,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2033,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2034,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2035,0.0359999999999999
GLOBAL,LDSINDNO01,4,1,1,2036,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2037,0.0359999999999999
GLOBAL,LDSINDNO01,4,1,1,2038,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2039,0.0114411428494111
GLOBAL,LDSINDNO01,4,1,1,2040,0.0098271896761858
GLOBAL,LDSINDNO01,4,1,1,2041,0.0098271831120472
GLOBAL,LDSINDNO01,4,1,1,2042,0.0114411428498138
GLOBAL,LDSINDNO01,4,1,1,2043,0.0114411428494349
GLOBAL,LDSINDNO01,4,1,1,2044,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2045,0.0359999999999999
GLOBAL,LDSINDNO01,4,1,1,2046,0.0359999999999999
GLOBAL,LDSINDNO01,4,1,1,2047,0.0360001439999903
GLOBAL,LDSINDNO01,4,1,1,2049,0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2030,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2031,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2032,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2033,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2034,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2035,-0.0359998560005856
GLOBAL,LDSINDNO01,4,1,3,2036,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2037,-0.0359998560005856
GLOBAL,LDSINDNO01,4,1,3,2038,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2039,-0.0114410970850258
GLOBAL,LDSINDNO01,4,1,3,2040,-0.0098271439118005
GLOBAL,LDSINDNO01,4,1,3,2041,-0.0098271438034746
GLOBAL,LDSINDNO01,4,1,3,2042,-0.0114410970854285
GLOBAL,LDSINDNO01,4,1,3,2043,-0.0114410970850497
GLOBAL,LDSINDNO01,4,1,3,2044,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2045,-0.0359998560005856
GLOBAL,LDSINDNO01,4,1,3,2046,-0.0359998560005856
GLOBAL,LDSINDNO01,4,1,3,2047,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,3,2049,-0.0359999999999999
GLOBAL,LDSINDNO01,4,1,4,2039,-4.5764385285032674e-08
GLOBAL,LDSINDNO01,4,1,4,2040,-4.5764385280406736e-08
GLOBAL,LDSINDNO01,4,1,4,2041,-3.930857258569473e-08
GLOBAL,LDSINDNO01,4,1,4,2047,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2030,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2031,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2032,-1.4399999036908697e-07
GLOBAL,LDSINDNO01,4,1,5,2033,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2034,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2035,-1.4399941438098625e-07
GLOBAL,LDSINDNO01,4,1,5,2036,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2037,-1.4399941438098625e-07
GLOBAL,LDSINDNO01,4,1,5,2038,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2042,-4.5764385280406736e-08
GLOBAL,LDSINDNO01,4,1,5,2043,-4.5764385280406736e-08
GLOBAL,LDSINDNO01,4,1,5,2044,-1.439999903737129e-07
GLOBAL,LDSINDNO01,4,1,5,2045,-1.4399941438561218e-07
GLOBAL,LDSINDNO01,4,1,5,2046,-1.4399941438098625e-07
GLOBAL,LDSINDSO01,1,1,1,2042,0.03456
GLOBAL,LDSINDSO01,1,1,1,2043,0.0144
GLOBAL,LDSINDSO01,1,1,1,2044,0.0144
GLOBAL,LDSINDSO01,1,1,1,2045,0.0143999226428093
GLOBAL,LDSINDSO01,1,1,2,2041,0.03456
GLOBAL,LDSINDSO01,1,1,3,2041,-0.03456
GLOBAL,LDSINDSO01,1,1,3,2042,-0.03456
GLOBAL,LDSINDSO01,1,1,3,2043,-0.0144
GLOBAL,LDSINDSO01,1,1,3,2044,-0.0144
GLOBAL,LDSINDSO01,1,1,3,2045,-0.0144
GLOBAL,LDSINDSO01,1,1,5,2045,7.735717791636168e-08
GLOBAL,LDSINDSO01,2,1,1,2030,0.09468
GLOBAL,LDSINDSO01,2,1,1,2031,0.09468
GLOBAL,LDSINDSO01,2,1,1,2032,0.0923517946855445
GLOBAL,LDSINDSO01,2,1,1,2033,0.0923517946855445
GLOBAL,LDSINDSO01,2,1,1,2034,0.0923521640921538
GLOBAL,LDSINDSO01,2,1,1,2035,0.0923521640918027
GLOBAL,LDSINDSO01,2,1,1,2036,0.0923521640921538
GLOBAL,LDSINDSO01,2,1,1,2037,0.09468
GLOBAL,LDSINDSO01,2,1,1,2040,0.09468
GLOBAL,LDSINDSO01,2,1,2,2038,0.0704978488298244
GLOBAL,LDSINDSO01,2,1,2,2039,0.0946798796403132
GLOBAL,LDSINDSO01,2,1,2,2041,0.03456
GLOBAL,LDSINDSO01,2,1,2,2042,0.03456
GLOBAL,LDSINDSO01,2,1,2,2043,0.0144
GLOBAL,LDSINDSO01,2,1,2,2045,0.0143999226427952
GLOBAL,LDSINDSO01,2,1,2,2046,0.0144
GLOBAL,LDSINDSO01,2,1,2,2047,0.0144
GLOBAL,LDSINDSO01,2,1,3,2030,-0.09468
GLOBAL,LDSINDSO01,2,1,3,2031,-0.09468
GLOBAL,LDSINDSO01,2,1,3,2037,-0.0023282053150886
GLOBAL,LDSINDSO01,2,1,3,2039,-0.09468
GLOBAL,LDSINDSO01,2,1,3,2040,-0.09468
GLOBAL,LDSINDSO01,2,1,3,2041,-0.03456
GLOBAL,LDSINDSO01,2,1,3,2042,-0.03456
GLOBAL,LDSINDSO01,2,1,3,2043,-0.0144
GLOBAL,LDSINDSO01,2,1,3,2046,-0.0144
GLOBAL,LDSINDSO01,2,1,3,2047,-0.0144
GLOBAL,LDSINDSO01,2,1,4,2032,-0.0923517946855445
GLOBAL,LDSINDSO01,2,1,4,2033,-0.0923517946855445
GLOBAL,LDSINDSO01,2,1,4,2034,-0.0923521640921538
GLOBAL,LDSINDSO01,2,1,4,2035,-0.0923521640918027
GLOBAL,LDSINDSO01,2,1,4,2036,-0.0923521640921538
GLOBAL,LDSINDSO01,2,1,4,2037,-0.0923517946849113
GLOBAL,LDSINDSO01,2,1,4,2038,-0.0704978488298244
GLOBAL,LDSINDSO01,2,1,4,2045,-0.0143999999999999
GLOBAL,LDSINDSO01,2,1,5,2039,1.2035968671997533e-07
GLOBAL,LDSINDSO01,2,1,5,2045,7.73572047251835e-08
GLOBAL,LDSINDSO01,3,1,2,2043,5.476729940337244e-08
GLOBAL,LDSINDSO01,3,1,2,2045,2.3143788127698965e-07
GLOBAL,LDSINDSO01,4,1,1,2032,0.09468
GLOBAL,LDSINDSO01,4,1,1,2033,0.09468
GLOBAL,LDSINDSO01,4,1,1,2034,0.0946803787199746
GLOBAL,LDSINDSO01,4,1,1,2035,0.0946803787199746
GLOBAL,LDSINDSO01,4,1,1,2036,0.0946803787199746
GLOBAL,LDSINDSO01,4,1,1,2037,0.09468
GLOBAL,LDSINDSO01,4,1,1,2038,0.09468
GLOBAL,LDSINDSO01,4,1,1,2039,0.0300899216801191
GLOBAL,LDSINDSO01,4,1,1,2041,0.0094340957871317
GLOBAL,LDSINDSO01,4,1,1,2042,0.0109834971358786
GLOBAL,LDSINDSO01,4,1,3,2032,-0.0946796212815401
GLOBAL,LDSINDSO01,4,1,3,2033,-0.0946796212815401
GLOBAL,LDSINDSO01,4,1,3,2034,-0.09468
GLOBAL,LDSINDSO01,4,1,3,2035,-0.09468
GLOBAL,LDSINDSO01,4,1,3,2036,-0.09468
GLOBAL,LDSINDSO01,4,1,3,2037,-0.0946796212815401
GLOBAL,LDSINDSO01,4,1,3,2038,-0.0946796212815401
GLOBAL,LDSINDSO01,4,1,3,2039,-0.0300899216801191
GLOBAL,LDSINDSO01,4,1,3,2041,-0.009434058050902
GLOBAL,LDSINDSO01,4,1,3,2042,-0.0109834532020688
GLOBAL,LDSINDSO01,4,1,4,2032,-3.787184598172292e-07
GLOBAL,LDSINDSO01,4,1,4,2033,-3.787184598172292e-07
GLOBAL,LDSINDSO01,4,1,4,2036,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,4,2037,-3.787184598172292e-07
GLOBAL,LDSINDSO01,4,1,4,2041,-3.7736229682637006e-08
GLOBAL,LDSINDSO01,4,1,5,2034,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,5,2035,-3.787199746974366e-07
GLOBAL,LDSINDSO01,4,1,5,2038,-3.787184598172292e-07
GLOBAL,LDSINDSO01,4,1,5,2042,-4.393380987289122e-08
GLOBAL,LDSINDWE01,1,1,1,2042,0.0698399999999999
GLOBAL,LDSINDWE01,1,1,1,2043,0.0698399999999999
GLOBAL,LDSINDWE01,1,1,1,2044,0.0698399112172141
GLOBAL,LDSINDWE01,1,1,1,2045,0.0698399999999999
GLOBAL,LDSINDWE01,1,1,2,2040,0.0698400125242776
GLOBAL,LDSINDWE01,1,1,2,2041,0.0698399999999999
GLOBAL,LDSINDWE01,1,1,3,2040,-0.0698399999999999
GLOBAL,LDSINDWE01,1,1,3,2041,-0.0698399999999999
GLOBAL,LDSINDWE01,1,1,3,2042,-0.0698399999999999
GLOBAL,LDSINDWE01,1,1,3,2043,-0.0698399999999999
GLOBAL,LDSINDWE01,1,1,3,2044,-0.0698399999999999
GLOBAL,LDSINDWE01,1,1,3,2045,-0.0698399999999999
GLOBAL,LDSINDWE01,1,1,5,2040,-1.2524277638298286e-08
GLOBAL,LDSINDWE01,1,1,5,2044,8.878278583159538e-08
GLOBAL,LDSINDWE01,2,1,1,2030,0.0685423169699136
GLOBAL,LDSINDWE01,2,1,1,2031,0.0685420428021118
GLOBAL,LDSINDWE01,2,1,1,2032,0.068542316970195
GLOBAL,LDSINDWE01,2,1,1,2033,0.0685420428019526
GLOBAL,LDSINDWE01,2,1,1,2034,0.068542316970195
GLOBAL,LDSINDWE01,2,1,1,2035,0.068542316970195
GLOBAL,LDSINDWE01,2,1,1,2036,0.0681228891020121
GLOBAL,LDSINDWE01,2,1,2,2037,0.0520024234953319
GLOBAL,LDSINDWE01,2,1,2,2038,0.0520024234952754
GLOBAL,LDSINDWE01,2,1,2,2039,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2040,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2041,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2042,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2043,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2044,0.0698399112172053
GLOBAL,LDSINDWE01,2,1,2,2045,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2046,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2047,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2048,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,2,2049,0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2039,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2040,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2041,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2042,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2043,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2044,-0.0698399112172053
GLOBAL,LDSINDWE01,2,1,3,2046,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2047,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,3,2048,-0.0233671272285578
GLOBAL,LDSINDWE01,2,1,3,2049,-0.0233673997200487
GLOBAL,LDSINDWE01,2,1,4,2030,-0.0685423169699136
GLOBAL,LDSINDWE01,2,1,4,2031,-0.0685420428021118
GLOBAL,LDSINDWE01,2,1,4,2032,-0.068542316970195
GLOBAL,LDSINDWE01,2,1,4,2033,-0.0685420428019526
GLOBAL,LDSINDWE01,2,1,4,2034,-0.068542316970195
GLOBAL,LDSINDWE01,2,1,4,2035,-0.068542316970195
GLOBAL,LDSINDWE01,2,1,4,2036,-0.0681228891020121
GLOBAL,LDSINDWE01,2,1,4,2037,-0.0520024234953319
GLOBAL,LDSINDWE01,2,1,4,2038,-0.0520024234952753
GLOBAL,LDSINDWE01,2,1,4,2045,-0.0698399999999999
GLOBAL,LDSINDWE01,2,1,5,2048,-0.0464728727714421
GLOBAL,LDSINDWE01,2,1,5,2049,-0.0464726002799512
GLOBAL,LDSINDWE01,3,1,1,2030,2.810799812104359e-07
GLOBAL,LDSINDWE01,3,1,1,2045,0.0494267885111103
GLOBAL,LDSINDWE01,3,1,2,2045,-0.0494264133266518
GLOBAL,LDSINDWE01,3,1,2,2046,2.656214021152148e-07
GLOBAL,LDSINDWE01,3,1,3,2030,-2.810799812104359e-07
GLOBAL,LDSINDWE01,3,1,3,2045,-3.751844584176656e-07
GLOBAL,LDSINDWE01,4,1,1,2030,0.0702702810799812
GLOBAL,LDSINDWE01,4,1,1,2031,0.0702699999999999
GLOBAL,LDSINDWE01,4,1,1,2032,0.0702702810799812
GLOBAL,LDSINDWE01,4,1,1,2033,0.0702699999999999
GLOBAL,LDSINDWE01,4,1,1,2034,0.0702702810799812
GLOBAL,LDSINDWE01,4,1,1,2035,0.0702702810799812
GLOBAL,LDSINDWE01,4,1,1,2036,0.0698402793599813
GLOBAL,LDSINDWE01,4,1,1,2037,0.0698402793599813
GLOBAL,LDSINDWE01,4,1,1,2038,0.0698402793599813
GLOBAL,LDSINDWE01,4,1,1,2039,0.0221958171281585
GLOBAL,LDSINDWE01,4,1,1,2040,0.0190647477177271
GLOBAL,LDSINDWE01,4,1,1,2041,0.0190647352362875
GLOBAL,LDSINDWE01,4,1,1,2042,0.0221958171276483
GLOBAL,LDSINDWE01,4,1,1,2043,0.0221958171281585
GLOBAL,LDSINDWE01,4,1,1,2044,0.0221956964568858
GLOBAL,LDSINDWE01,4,1,1,2045,0.0698402793599813
GLOBAL,LDSINDWE01,4,1,1,2047,0.0221958171281585
GLOBAL,LDSINDWE01,4,1,1,2048,0.0698402793599813
GLOBAL,LDSINDWE01,4,1,1,2049,0.0698399999999999
GLOBAL,LDSINDWE01,4,1,3,2030,-0.0702699999999999
GLOBAL,LDSINDWE01,4,1,3,2031,-0.0702697189211431
GLOBAL,LDSINDWE01,4,1,3,2032,-0.0702699999999999
GLOBAL,LDSINDWE01,4,1,3,2033,-0.0702697189211431
GLOBAL,LDSINDWE01,4,1,3,2034,-0.0702699999999999
GLOBAL,LDSINDWE01,4,1,3,2035,-0.0702699999999999
GLOBAL,LDSINDWE01,4,1,3,2036,-0.0698399999999999
GLOBAL,LDSINDWE01,4,1,3,2037,-0.0698399999999999
GLOBAL,LDSINDWE01,4,1,3,2038,-0.0698399999999999
GLOBAL,LDSINDWE01,4,1,3,2039,-0.022195728345251
GLOBAL,LDSINDWE01,4,1,3,2040,-0.0190646589348197
GLOBAL,LDSINDWE01,4,1,3,2041,-0.0190646589776567
GLOBAL,LDSINDWE01,4,1,3,2042,-0.0221957283447409
GLOBAL,LDSINDWE01,4,1,3,2043,-0.022195728345251
GLOBAL,LDSINDWE01,4,1,3,2044,-0.0221956964568858
GLOBAL,LDSINDWE01,4,1,3,2045,-0.0698399999999999
GLOBAL,LDSINDWE01,4,1,3,2047,-0.022195728345251
GLOBAL,LDSINDWE01,4,1,3,2048,-0.0698399999999999
GLOBAL,LDSINDWE01,4,1,3,2049,-0.0698397206411361
GLOBAL,LDSINDWE01,4,1,4,2030,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,4,2033,-2.8107885689035853e-07
GLOBAL,LDSINDWE01,4,1,4,2037,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,4,2041,-7.625863081275518e-08
GLOBAL,LDSINDWE01,4,1,4,2042,-8.878290745185316e-08
GLOBAL,LDSINDWE01,4,1,4,2043,-8.878290744722724e-08
GLOBAL,LDSINDWE01,4,1,5,2031,-2.810788568996104e-07
GLOBAL,LDSINDWE01,4,1,5,2032,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,5,2034,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,5,2035,-2.8107998120351397e-07
GLOBAL,LDSINDWE01,4,1,5,2036,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,5,2038,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,5,2039,-8.878290744722724e-08
GLOBAL,LDSINDWE01,4,1,5,2040,-8.878290744722724e-08
GLOBAL,LDSINDWE01,4,1,5,2045,-2.793599813143634e-07
GLOBAL,LDSINDWE01,4,1,5,2047,-8.878290744722724e-08
GLOBAL,LDSINDWE01,4,1,5,2048,-2.793599813236152e-07
GLOBAL,LDSINDWE01,4,1,5,2049,-2.7935886389383976e-07
GLOBAL,SDSINDEA01,2,1,1,2048,-21.55461705033837
GLOBAL,SDSINDEA01,2,1,1,2049,-13.12164112144319
GLOBAL,SDSINDEA01,2,1,2,2048,81.51485386540858
GLOBAL,SDSINDEA01,2,1,2,2049,73.08187793651335
GLOBAL,SDSINDEA01,2,1,2,2050,59.9602368150702
GLOBAL,SDSINDEA01,2,1,3,2048,-25.69725022297299
GLOBAL,SDSINDEA01,2,1,3,2049,-25.515967533510302
GLOBAL,SDSINDEA01,2,1,3,2050,-12.796533633417305
GLOBAL,SDSINDEA01,2,1,4,2048,-17.1314932960486
GLOBAL,SDSINDEA01,2,1,4,2049,-31.19380642539957
GLOBAL,SDSINDEA01,2,1,4,2050,-31.456606320279565
GLOBAL,SDSINDEA01,2,1,5,2048,-17.1314932960486
GLOBAL,SDSINDEA01,2,1,5,2049,-3.2504628561603086
GLOBAL,SDSINDEA01,2,1,5,2050,-15.707096861373318
GLOBAL,SDSINDEA01,3,1,2,2048,-55.49024871817755
GLOBAL,SDSINDEA01,3,1,2,2049,-21.77123583539958
GLOBAL,SDSINDEA01,3,1,2,2050,-38.138042159529775
