REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWROCGMDVXX00,GASMDV,1,2043,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2044,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2045,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2046,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2047,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2048,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2049,2.99
GLOBAL,PWROCGMDVXX00,GASMDV,1,2050,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2023,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2024,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2025,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2026,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2027,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2028,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2029,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2030,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2031,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2032,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2033,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2034,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2035,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2036,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2037,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2038,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2039,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2040,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2041,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2042,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2043,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2044,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2045,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2046,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2047,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2048,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2049,2.99
GLOBAL,PWROCGMDVXX00,GASINT,2,2050,2.99
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2023,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2024,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2025,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2026,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2027,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2028,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2029,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2030,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2031,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2032,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2033,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2034,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2035,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2036,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2037,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2038,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2039,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2040,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2041,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2042,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2043,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2044,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2045,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2046,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2047,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2048,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2049,1.0
GLOBAL,PWRHYDMDVXX01,HYDMDVXX,1,2050,1.0
GLOBAL,PWROILMDVXX01,OILMDV,1,2023,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2024,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2025,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2026,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2027,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2028,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2029,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2030,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2031,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2032,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2033,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2034,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2035,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2036,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2037,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2038,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2039,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2040,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2041,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2042,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2043,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2044,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2045,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2046,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2047,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2048,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2049,2.91
GLOBAL,PWROILMDVXX01,OILMDV,1,2050,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2023,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2024,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2025,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2026,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2027,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2028,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2029,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2030,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2031,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2032,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2033,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2034,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2035,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2036,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2037,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2038,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2039,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2040,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2041,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2042,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2043,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2044,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2045,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2046,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2047,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2048,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2049,2.91
GLOBAL,PWROILMDVXX01,OILINT,2,2050,2.91
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2023,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2024,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2025,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2026,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2027,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2028,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2029,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2030,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2031,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2032,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2033,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2034,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2035,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2036,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2037,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2038,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2039,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2040,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2041,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2042,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2043,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2044,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2045,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2046,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2047,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2048,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2049,1.0
GLOBAL,PWRSPVMDVXX01,SPVMDVXX,1,2050,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2023,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2024,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2025,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2026,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2027,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2028,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2029,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2030,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2031,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2032,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2033,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2034,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2035,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2036,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2037,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2038,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2039,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2040,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2041,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2042,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2043,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2044,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2045,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2046,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2047,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2048,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2049,1.0
GLOBAL,PWROTHMDVXX01,OTHMDV,1,2050,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2023,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2024,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2025,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2026,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2027,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2028,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2029,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2030,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2031,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2032,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2033,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2034,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2035,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2036,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2037,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2038,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2039,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2040,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2041,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2042,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2043,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2044,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2045,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2046,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2047,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2048,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2049,1.0
GLOBAL,PWROTHMDVXX01,OTHINT,2,2050,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2023,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2024,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2025,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2026,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2027,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2028,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2029,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2030,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2031,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2032,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2033,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2034,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2035,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2036,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2037,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2038,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2039,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2040,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2041,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2042,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2043,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2044,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2045,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2046,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2047,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2048,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2049,1.0
GLOBAL,PWRCSPMDVXX01,CSPMDVXX,1,2050,1.0
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2023,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2024,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2025,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2026,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2027,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2028,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2029,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2030,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2031,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2032,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2033,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2034,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2035,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2036,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2037,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2038,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2039,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2040,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2041,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2042,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2043,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2044,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2045,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2046,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2047,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2048,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2049,3.79
GLOBAL,PWRBIOMDVXX01,BIOMDVXX,1,2050,3.79
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2023,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2024,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2025,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2026,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2027,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2028,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2029,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2030,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2031,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2032,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2033,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2034,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2035,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2036,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2037,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2038,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2039,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2040,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2041,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2042,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2043,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2044,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2045,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2046,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2047,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2048,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2049,2.94
GLOBAL,PWRCOAMDVXX01,COAMDV,1,2050,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2023,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2024,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2025,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2026,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2027,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2028,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2029,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2030,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2031,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2032,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2033,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2034,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2035,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2036,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2037,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2038,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2039,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2040,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2041,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2042,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2043,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2044,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2045,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2046,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2047,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2048,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2049,2.94
GLOBAL,PWRCOAMDVXX01,COAINT,2,2050,2.94
GLOBAL,PWRURNMDVXX01,URNMDV,1,2023,2.22
GLOBAL,PWRURNMDVXX01,URNMDV,1,2024,2.22
GLOBAL,PWRURNMDVXX01,URNMDV,1,2025,2.22
GLOBAL,PWRURNMDVXX01,URNMDV,1,2026,2.22
